CustomerID,total_revenue,cumulative_revenue,cumulative_pct,customer_pct,segment
15367.0,1877.59,6819137.349999991,76.52,21.99,Mid Value
17293.0,1875.1100000000001,6821012.459999992,76.54,22.01,Mid Value
16986.0,1873.2,6822885.659999992,76.56,22.04,Mid Value
13982.0,1871.81,6824757.469999991,76.58,22.06,Mid Value
16474.0,1871.5,6826628.969999991,76.61,22.08,Mid Value
17469.0,1870.97,6828499.939999991,76.63,22.11,Mid Value
16841.0,1869.82,6830369.759999991,76.65,22.13,Mid Value
14524.0,1867.68,6832237.439999991,76.67,22.15,Mid Value
17787.0,1865.19,6834102.6299999915,76.69,22.18,Mid Value
16201.0,1863.47,6835966.099999991,76.71,22.2,Mid Value
14887.0,1862.0,6837828.099999991,76.73,22.22,Mid Value
12423.0,1859.31,6839687.409999991,76.75,22.25,Mid Value
17873.0,1859.1599999999999,6841546.569999991,76.77,22.27,Mid Value
14305.0,1858.96,6843405.529999991,76.79,22.29,Mid Value
12963.0,1856.6299999999999,6845262.159999991,76.81,22.31,Mid Value
16979.0,1852.0,6847114.159999991,76.84,22.34,Mid Value
13421.0,1851.08,6848965.239999991,76.86,22.36,Mid Value
12383.0,1850.56,6850815.7999999905,76.88,22.38,Mid Value
12381.0,1845.31,6852661.10999999,76.9,22.41,Mid Value
17519.0,1844.02,6854505.12999999,76.92,22.43,Mid Value
18180.0,1843.75,6856348.87999999,76.94,22.45,Mid Value
12950.0,1843.0,6858191.87999999,76.96,22.48,Mid Value
17015.0,1842.56,6860034.439999989,76.98,22.5,Mid Value
16102.0,1842.1399999999999,6861876.579999989,77.0,22.52,Mid Value
16455.0,1841.18,6863717.759999989,77.02,22.54,Mid Value
14113.0,1840.42,6865558.1799999885,77.04,22.57,Mid Value
14216.0,1839.3,6867397.479999988,77.06,22.59,Mid Value
13924.0,1838.85,6869236.329999988,77.08,22.61,Mid Value
14459.0,1837.92,6871074.249999988,77.1,22.64,Mid Value
18287.0,1837.28,6872911.529999988,77.12,22.66,Mid Value
13650.0,1836.34,6874747.869999988,77.15,22.68,Mid Value
15827.0,1836.09,6876583.959999988,77.17,22.71,Mid Value
13048.0,1835.91,6878419.869999988,77.19,22.73,Mid Value
14665.0,1835.7,6880255.569999988,77.21,22.75,Mid Value
16152.0,1829.04,6882084.609999988,77.23,22.78,Mid Value
15203.0,1827.8,6883912.409999988,77.25,22.8,Mid Value
18122.0,1826.21,6885738.619999988,77.27,22.82,Mid Value
17702.0,1824.37,6887562.989999988,77.29,22.84,Mid Value
16153.0,1824.23,6889387.219999989,77.31,22.87,Mid Value
17705.0,1823.52,6891210.739999988,77.33,22.89,Mid Value
16169.0,1822.97,6893033.709999988,77.35,22.91,Mid Value
17828.0,1820.09,6894853.799999988,77.37,22.94,Mid Value
17629.0,1814.12,6896667.919999988,77.39,22.96,Mid Value
15260.0,1810.77,6898478.689999987,77.41,22.98,Mid Value
13481.0,1804.56,6900283.249999987,77.43,23.01,Mid Value
17663.0,1802.91,6902086.159999987,77.45,23.03,Mid Value
15812.0,1801.14,6903887.299999987,77.47,23.05,Mid Value
16249.0,1800.07,6905687.369999987,77.49,23.08,Mid Value
13562.0,1799.3300000000002,6907486.699999987,77.51,23.1,Mid Value
13196.0,1797.78,6909284.479999987,77.53,23.12,Mid Value
17750.0,1797.57,6911082.049999988,77.55,23.14,Mid Value
17648.0,1797.5,6912879.549999988,77.57,23.17,Mid Value
12348.0,1797.24,6914676.789999988,77.59,23.19,Mid Value
18235.0,1796.48,6916473.269999988,77.61,23.21,Mid Value
13134.0,1793.58,6918266.849999988,77.63,23.24,Mid Value
18179.0,1793.17,6920060.019999988,77.65,23.26,Mid Value
13510.0,1791.56,6921851.579999988,77.67,23.28,Mid Value
16719.0,1790.42,6923641.999999988,77.69,23.31,Mid Value
12523.0,1789.77,6925431.769999987,77.71,23.33,Mid Value
14215.0,1789.72,6927221.489999987,77.73,23.35,Mid Value
14621.0,1788.36,6929009.8499999875,77.75,23.37,Mid Value
13875.0,1786.79,6930796.639999988,77.77,23.4,Mid Value
14608.0,1785.15,6932581.789999988,77.79,23.42,Mid Value
14935.0,1784.71,6934366.499999988,77.81,23.44,Mid Value
15050.0,1782.09,6936148.589999988,77.83,23.47,Mid Value
16380.0,1780.59,6937929.179999988,77.85,23.49,Mid Value
15220.0,1778.96,6939708.139999988,77.87,23.51,Mid Value
17092.0,1777.78,6941485.919999988,77.89,23.54,Mid Value
12645.0,1775.18,6943261.0999999875,77.91,23.56,Mid Value
17754.0,1772.26,6945033.359999987,77.93,23.58,Mid Value
15594.0,1771.78,6946805.139999988,77.95,23.61,Mid Value
15473.0,1771.2,6948576.339999988,77.97,23.63,Mid Value
17813.0,1770.88,6950347.219999988,77.99,23.65,Mid Value
14387.0,1770.56,6952117.779999987,78.01,23.67,Mid Value
16681.0,1770.34,6953888.119999987,78.03,23.7,Mid Value
13456.0,1766.72,6955654.839999987,78.05,23.72,Mid Value
15950.0,1765.51,6957420.349999987,78.07,23.74,Mid Value
16751.0,1764.72,6959185.069999986,78.09,23.77,Mid Value
12424.0,1760.96,6960946.029999986,78.11,23.79,Mid Value
12823.0,1759.5,6962705.529999986,78.13,23.81,Mid Value
12349.0,1757.55,6964463.079999986,78.15,23.84,Mid Value
15241.0,1756.44,6966219.5199999865,78.17,23.86,Mid Value
16359.0,1750.92,6967970.439999986,78.19,23.88,Mid Value
13564.0,1749.02,6969719.459999986,78.21,23.91,Mid Value
13808.0,1747.66,6971467.119999986,78.23,23.93,Mid Value
15067.0,1744.76,6973211.879999986,78.25,23.95,Mid Value
13157.0,1741.22,6974953.099999986,78.27,23.97,Mid Value
14595.0,1740.6,6976693.699999985,78.29,24.0,Mid Value
17930.0,1740.48,6978434.179999986,78.31,24.02,Mid Value
17353.0,1740.0,6980174.179999986,78.33,24.04,Mid Value
17457.0,1737.7,6981911.879999986,78.35,24.07,Mid Value
14673.0,1736.4,6983648.279999986,78.37,24.09,Mid Value
17043.0,1735.18,6985383.459999986,78.39,24.11,Mid Value
16791.0,1721.78,6987105.239999986,78.41,24.14,Mid Value
17451.0,1721.3999999999999,6988826.639999987,78.43,24.16,Mid Value
14834.0,1720.3,6990546.939999986,78.44,24.18,Mid Value
15267.0,1717.36,6992264.299999987,78.46,24.2,Mid Value
17162.0,1715.46,6993979.759999987,78.48,24.23,Mid Value
13763.0,1714.96,6995694.719999987,78.5,24.25,Mid Value
17147.0,1714.59,6997409.309999987,78.52,24.27,Mid Value
14441.0,1712.8899999999999,6999122.199999986,78.54,24.3,Mid Value
12405.0,1710.3899999999999,7000832.589999986,78.56,24.32,Mid Value
15947.0,1708.24,7002540.829999986,78.58,24.34,Mid Value
12407.0,1708.12,7004248.949999986,78.6,24.37,Mid Value
16902.0,1706.88,7005955.829999986,78.62,24.39,Mid Value
15240.0,1706.57,7007662.399999986,78.64,24.41,Mid Value
16398.0,1705.8,7009368.199999986,78.66,24.44,Mid Value
17282.0,1703.41,7011071.609999986,78.68,24.46,Mid Value
12843.0,1702.26,7012773.869999986,78.69,24.48,Mid Value
16007.0,1701.94,7014475.809999987,78.71,24.5,Mid Value
13184.0,1701.29,7016177.099999987,78.73,24.53,Mid Value
17193.0,1699.3,7017876.399999986,78.75,24.55,Mid Value
13824.0,1698.94,7019575.339999987,78.77,24.57,Mid Value
16775.0,1695.66,7021270.999999987,78.79,24.6,Mid Value
12764.0,1693.88,7022964.879999987,78.81,24.62,Mid Value
14245.0,1693.45,7024658.329999987,78.83,24.64,Mid Value
15549.0,1693.26,7026351.589999987,78.85,24.67,Mid Value
16813.0,1692.98,7028044.569999987,78.87,24.69,Mid Value
16671.0,1692.27,7029736.839999987,78.88,24.71,Mid Value
15380.0,1690.26,7031427.099999987,78.9,24.73,Mid Value
17152.0,1689.5,7033116.599999987,78.92,24.76,Mid Value
12635.0,1689.18,7034805.779999986,78.94,24.78,Mid Value
13162.0,1688.29,7036494.069999986,78.96,24.8,Mid Value
13577.0,1687.6000000000001,7038181.669999986,78.98,24.83,Mid Value
16638.0,1680.72,7039862.389999986,79.0,24.85,Mid Value
13647.0,1678.1200000000001,7041540.509999986,79.02,24.87,Mid Value
13149.0,1676.06,7043216.569999985,79.04,24.9,Mid Value
17656.0,1674.69,7044891.259999986,79.05,24.92,Mid Value
16115.0,1667.97,7046559.229999986,79.07,24.94,Mid Value
12912.0,1662.3,7048221.529999985,79.09,24.97,Mid Value
12530.0,1662.28,7049883.809999986,79.11,24.99,Mid Value
13012.0,1661.84,7051545.6499999855,79.13,25.01,Mid Value
15214.0,1661.44,7053207.089999986,79.15,25.03,Mid Value
15024.0,1661.33,7054868.419999986,79.17,25.06,Mid Value
15332.0,1661.06,7056529.479999986,79.19,25.08,Mid Value
12967.0,1660.9,7058190.379999986,79.2,25.1,Mid Value
14045.0,1659.75,7059850.129999986,79.22,25.13,Mid Value
15953.0,1659.3799999999999,7061509.509999986,79.24,25.15,Mid Value
15826.0,1654.31,7063163.819999985,79.26,25.17,Mid Value
14573.0,1653.42,7064817.239999985,79.28,25.2,Mid Value
17284.0,1652.58,7066469.819999985,79.3,25.22,Mid Value
16711.0,1651.03,7068120.849999986,79.32,25.24,Mid Value
14837.0,1649.5,7069770.349999986,79.33,25.27,Mid Value
13750.0,1647.26,7071417.609999985,79.35,25.29,Mid Value
12657.0,1643.18,7073060.789999985,79.37,25.31,Mid Value
15002.0,1641.76,7074702.549999985,79.39,25.33,Mid Value
13627.0,1638.47,7076341.019999985,79.41,25.36,Mid Value
12398.0,1635.6599999999999,7077976.679999985,79.43,25.38,Mid Value
15122.0,1633.78,7079610.459999985,79.44,25.4,Mid Value
14164.0,1631.77,7081242.229999985,79.46,25.43,Mid Value
17673.0,1629.12,7082871.349999985,79.48,25.45,Mid Value
12377.0,1628.12,7084499.469999985,79.5,25.47,Mid Value
16515.0,1627.13,7086126.599999985,79.52,25.5,Mid Value
14759.0,1625.97,7087752.569999984,79.54,25.52,Mid Value
16987.0,1625.05,7089377.619999984,79.55,25.54,Mid Value
13425.0,1624.21,7091001.829999984,79.57,25.56,Mid Value
15172.0,1624.05,7092625.879999984,79.59,25.59,Mid Value
14937.0,1621.88,7094247.759999984,79.61,25.61,Mid Value
17101.0,1621.73,7095869.489999984,79.63,25.63,Mid Value
14178.0,1620.93,7097490.419999984,79.64,25.66,Mid Value
16801.0,1619.73,7099110.149999985,79.66,25.68,Mid Value
18161.0,1618.69,7100728.839999985,79.68,25.7,Mid Value
14336.0,1614.91,7102343.749999985,79.7,25.73,Mid Value
16992.0,1614.31,7103958.059999985,79.72,25.75,Mid Value
15791.0,1612.69,7105570.749999985,79.74,25.77,Mid Value
14312.0,1611.59,7107182.339999985,79.75,25.8,Mid Value
13614.0,1610.46,7108792.799999985,79.77,25.82,Mid Value
14918.0,1610.15,7110402.949999985,79.79,25.84,Mid Value
12868.0,1607.06,7112010.009999985,79.81,25.86,Mid Value
16817.0,1604.75,7113614.759999985,79.83,25.89,Mid Value
12947.0,1603.99,7115218.749999985,79.84,25.91,Mid Value
16466.0,1603.46,7116822.209999985,79.86,25.93,Mid Value
14719.0,1602.1299999999999,7118424.339999985,79.88,25.96,Mid Value
14587.0,1601.14,7120025.479999985,79.9,25.98,Mid Value
15660.0,1600.86,7121626.339999985,79.92,26.0,Mid Value
16496.0,1599.52,7123225.8599999845,79.93,26.03,Mid Value
13850.0,1595.48,7124821.339999985,79.95,26.05,Mid Value
17837.0,1593.38,7126414.719999985,79.97,26.07,Mid Value
16332.0,1593.2,7128007.919999985,79.99,26.09,Mid Value
16676.0,1592.12,7129600.039999985,80.01,26.12,Mid Value
14970.0,1592.06,7131192.099999985,80.02,26.14,Mid Value
15611.0,1591.45,7132783.549999985,80.04,26.16,Mid Value
18178.0,1590.81,7134374.3599999845,80.06,26.19,Mid Value
14442.0,1589.82,7135964.179999985,80.08,26.21,Mid Value
12393.0,1582.6,7137546.779999984,80.09,26.23,Mid Value
15532.0,1580.93,7139127.709999984,80.11,26.26,Mid Value
12607.0,1579.51,7140707.219999984,80.13,26.28,Mid Value
13814.0,1579.12,7142286.339999984,80.15,26.3,Mid Value
16889.0,1578.67,7143865.009999984,80.17,26.33,Mid Value
13186.0,1575.89,7145440.899999984,80.18,26.35,Mid Value
13634.0,1575.16,7147016.059999984,80.2,26.37,Mid Value
13659.0,1573.2,7148589.259999984,80.22,26.39,Mid Value
17671.0,1572.71,7150161.969999984,80.24,26.42,Mid Value
16283.0,1570.81,7151732.7799999835,80.25,26.44,Mid Value
12865.0,1568.23,7153301.009999984,80.27,26.46,Mid Value
15906.0,1567.69,7154868.699999984,80.29,26.49,Mid Value
15111.0,1567.48,7156436.179999985,80.31,26.51,Mid Value
17085.0,1566.65,7158002.829999985,80.32,26.53,Mid Value
17204.0,1564.56,7159567.389999985,80.34,26.56,Mid Value
18239.0,1561.61,7161128.999999985,80.36,26.58,Mid Value
14038.0,1560.38,7162689.379999985,80.38,26.6,Mid Value
16394.0,1555.34,7164244.719999985,80.39,26.63,Mid Value
13313.0,1555.32,7165800.039999985,80.41,26.65,Mid Value
16369.0,1553.66,7167353.699999985,80.43,26.67,Mid Value
15620.0,1553.18,7168906.879999985,80.45,26.69,Mid Value
15117.0,1551.78,7170458.659999985,80.46,26.72,Mid Value
13320.0,1548.7,7172007.359999985,80.48,26.74,Mid Value
14229.0,1547.2,7173554.559999986,80.5,26.76,Mid Value
14704.0,1546.91,7175101.469999986,80.52,26.79,Mid Value
16790.0,1545.6200000000001,7176647.089999986,80.53,26.81,Mid Value
13397.0,1544.13,7178191.219999986,80.55,26.83,Mid Value
15701.0,1542.14,7179733.359999985,80.57,26.86,Mid Value
12818.0,1542.08,7181275.4399999855,80.59,26.88,Mid Value
16365.0,1540.42,7182815.859999985,80.6,26.9,Mid Value
17159.0,1538.88,7184354.739999985,80.62,26.92,Mid Value
13849.0,1537.95,7185892.6899999855,80.64,26.95,Mid Value
12877.0,1535.77,7187428.459999985,80.65,26.97,Mid Value
15392.0,1535.53,7188963.989999985,80.67,26.99,Mid Value
15625.0,1534.26,7190498.249999985,80.69,27.02,Mid Value
13107.0,1531.6200000000001,7192029.869999985,80.71,27.04,Mid Value
12759.0,1531.44,7193561.309999986,80.72,27.06,Mid Value
14321.0,1530.75,7195092.059999986,80.74,27.09,Mid Value
14567.0,1530.36,7196622.419999986,80.76,27.11,Mid Value
15916.0,1528.09,7198150.509999986,80.77,27.13,Mid Value
16244.0,1522.75,7199673.259999986,80.79,27.16,Mid Value
16434.0,1522.25,7201195.509999986,80.81,27.18,Mid Value
16066.0,1521.8700000000001,7202717.379999986,80.83,27.2,Mid Value
13764.0,1521.76,7204239.139999986,80.84,27.22,Mid Value
13213.0,1520.58,7205759.719999986,80.86,27.25,Mid Value
16880.0,1519.08,7207278.799999986,80.88,27.27,Mid Value
14267.0,1516.24,7208795.039999986,80.89,27.29,Mid Value
13791.0,1516.0,7210311.039999986,80.91,27.32,Mid Value
16748.0,1515.9,7211826.939999986,80.93,27.34,Mid Value
16053.0,1511.95,7213338.889999987,80.94,27.36,Mid Value
16910.0,1510.06,7214848.949999986,80.96,27.39,Mid Value
16279.0,1509.58,7216358.529999986,80.98,27.41,Mid Value
16016.0,1508.76,7217867.289999986,81.0,27.43,Mid Value
15265.0,1506.1200000000001,7219373.409999986,81.01,27.46,Mid Value
12937.0,1504.27,7220877.679999986,81.03,27.48,Mid Value
15530.0,1502.35,7222380.029999985,81.05,27.5,Mid Value
16762.0,1501.3799999999999,7223881.409999985,81.06,27.52,Mid Value
13810.0,1499.01,7225380.419999985,81.08,27.55,Mid Value
17571.0,1498.51,7226878.929999985,81.1,27.57,Mid Value
14414.0,1496.98,7228375.909999985,81.11,27.59,Mid Value
16755.0,1496.83,7229872.739999985,81.13,27.62,Mid Value
17002.0,1493.73,7231366.469999986,81.15,27.64,Mid Value
15057.0,1489.5,7232855.969999986,81.16,27.66,Mid Value
13110.0,1488.67,7234344.639999986,81.18,27.69,Mid Value
13692.0,1488.32,7235832.959999986,81.2,27.71,Mid Value
14963.0,1487.8,7237320.759999986,81.21,27.73,Mid Value
17553.0,1487.6,7238808.359999985,81.23,27.75,Mid Value
16395.0,1486.8999999999999,7240295.259999986,81.25,27.78,Mid Value
14878.0,1485.54,7241780.799999986,81.26,27.8,Mid Value
14758.0,1484.06,7243264.859999985,81.28,27.82,Mid Value
18016.0,1483.56,7244748.419999985,81.3,27.85,Mid Value
15427.0,1483.14,7246231.559999985,81.31,27.87,Mid Value
17590.0,1479.22,7247710.779999984,81.33,27.89,Mid Value
14403.0,1475.81,7249186.589999984,81.35,27.92,Mid Value
15983.0,1475.02,7250661.609999984,81.36,27.94,Mid Value
12826.0,1474.72,7252136.329999983,81.38,27.96,Mid Value
14404.0,1474.32,7253610.649999984,81.4,27.99,Mid Value
14246.0,1474.06,7255084.709999983,81.41,28.01,Mid Value
15128.0,1471.0,7256555.709999983,81.43,28.03,Mid Value
16348.0,1469.45,7258025.159999983,81.45,28.05,Mid Value
14875.0,1465.32,7259490.479999984,81.46,28.08,Mid Value
12882.0,1463.04,7260953.519999984,81.48,28.1,Mid Value
14233.0,1462.72,7262416.239999983,81.5,28.12,Mid Value
14541.0,1461.65,7263877.889999984,81.51,28.15,Mid Value
17063.0,1461.14,7265339.0299999835,81.53,28.17,Mid Value
16059.0,1459.86,7266798.889999984,81.54,28.19,Mid Value
16996.0,1456.96,7268255.849999984,81.56,28.22,Mid Value
13309.0,1456.79,7269712.639999984,81.58,28.24,Mid Value
13477.0,1454.58,7271167.219999984,81.59,28.26,Mid Value
15987.0,1451.28,7272618.499999984,81.61,28.28,Mid Value
14740.0,1448.21,7274066.709999984,81.63,28.31,Mid Value
15426.0,1447.39,7275514.099999984,81.64,28.33,Mid Value
14591.0,1447.14,7276961.239999983,81.66,28.35,Mid Value
17073.0,1446.09,7278407.329999983,81.68,28.38,Mid Value
13717.0,1445.01,7279852.339999983,81.69,28.4,Mid Value
13461.0,1445.0,7281297.339999983,81.71,28.42,Mid Value
17175.0,1443.69,7282741.0299999835,81.72,28.45,Mid Value
15478.0,1441.42,7284182.449999983,81.74,28.47,Mid Value
15858.0,1438.85,7285621.299999983,81.76,28.49,Mid Value
14071.0,1438.82,7287060.119999983,81.77,28.52,Mid Value
13159.0,1437.85,7288497.969999983,81.79,28.54,Mid Value
14566.0,1432.0,7289929.969999983,81.8,28.56,Mid Value
16503.0,1431.93,7291361.899999983,81.82,28.58,Mid Value
13475.0,1431.78,7292793.679999983,81.84,28.61,Mid Value
16103.0,1429.64,7294223.319999983,81.85,28.63,Mid Value
16271.0,1429.24,7295652.559999983,81.87,28.65,Mid Value
14035.0,1428.02,7297080.579999982,81.88,28.68,Mid Value
15681.0,1426.16,7298506.7399999825,81.9,28.7,Mid Value
15106.0,1422.52,7299929.259999982,81.92,28.72,Mid Value
16463.0,1422.4,7301351.659999982,81.93,28.75,Mid Value
16571.0,1421.69,7302773.349999983,81.95,28.77,Mid Value
14019.0,1421.61,7304194.959999983,81.96,28.79,Mid Value
14901.0,1421.29,7305616.249999983,81.98,28.82,Mid Value
14443.0,1420.2,7307036.449999983,82.0,28.84,Mid Value
17288.0,1419.73,7308456.179999984,82.01,28.86,Mid Value
16173.0,1418.32,7309874.499999984,82.03,28.88,Mid Value
15444.0,1418.26,7311292.759999984,82.04,28.91,Mid Value
18116.0,1418.03,7312710.789999984,82.06,28.93,Mid Value
17856.0,1418.03,7314128.819999984,82.08,28.95,Mid Value
14649.0,1417.29,7315546.1099999845,82.09,28.98,Mid Value
14748.0,1415.75,7316961.8599999845,82.11,29.0,Mid Value
16012.0,1415.29,7318377.149999985,82.12,29.02,Mid Value
16245.0,1413.66,7319790.809999985,82.14,29.05,Mid Value
17004.0,1412.94,7321203.749999985,82.16,29.07,Mid Value
15237.0,1412.32,7322616.069999985,82.17,29.09,Mid Value
15596.0,1406.59,7324022.659999985,82.19,29.11,Mid Value
17083.0,1405.78,7325428.4399999855,82.2,29.14,Mid Value
15563.0,1400.44,7326828.879999986,82.22,29.16,Mid Value
14741.0,1400.34,7328229.219999986,82.23,29.18,Mid Value
18202.0,1396.99,7329626.209999986,82.25,29.21,Mid Value
13995.0,1393.69,7331019.899999986,82.27,29.23,Mid Value
17354.0,1393.06,7332412.959999986,82.28,29.25,Mid Value
15810.0,1391.98,7333804.939999986,82.3,29.28,Mid Value
15051.0,1391.61,7335196.549999987,82.31,29.3,Mid Value
13414.0,1390.5,7336587.049999987,82.33,29.32,Mid Value
13516.0,1389.41,7337976.459999987,82.34,29.35,Mid Value
15898.0,1388.88,7339365.339999987,82.36,29.37,Mid Value
16539.0,1388.81,7340754.149999986,82.37,29.39,Mid Value
15453.0,1388.37,7342142.5199999865,82.39,29.41,Mid Value
15134.0,1387.99,7343530.509999987,82.41,29.44,Mid Value
12952.0,1387.79,7344918.299999987,82.42,29.46,Mid Value
17676.0,1387.68,7346305.9799999865,82.44,29.48,Mid Value
12775.0,1386.04,7347692.0199999865,82.45,29.51,Mid Value
13308.0,1385.51,7349077.529999986,82.47,29.53,Mid Value
18167.0,1384.86,7350462.389999987,82.48,29.55,Mid Value
17311.0,1384.85,7351847.239999986,82.5,29.58,Mid Value
13572.0,1384.25,7353231.489999986,82.51,29.6,Mid Value
14507.0,1383.18,7354614.669999986,82.53,29.62,Mid Value
14116.0,1382.74,7355997.409999986,82.55,29.64,Mid Value
16389.0,1382.07,7357379.4799999865,82.56,29.67,Mid Value
16726.0,1382.02,7358761.499999986,82.58,29.69,Mid Value
17621.0,1379.9,7360141.399999986,82.59,29.71,Mid Value
12886.0,1378.4,7361519.799999987,82.61,29.74,Mid Value
15569.0,1375.71,7362895.509999987,82.62,29.76,Mid Value
16669.0,1374.87,7364270.379999987,82.64,29.78,Mid Value
14434.0,1372.8,7365643.179999987,82.65,29.81,Mid Value
15095.0,1370.6,7367013.779999986,82.67,29.83,Mid Value
13813.0,1366.86,7368380.639999987,82.68,29.85,Mid Value
14897.0,1366.38,7369747.0199999865,82.7,29.88,Mid Value
13396.0,1360.99,7371108.009999987,82.72,29.9,Mid Value
14102.0,1360.28,7372468.289999987,82.73,29.92,Mid Value
15411.0,1358.88,7373827.169999987,82.75,29.94,Mid Value
13232.0,1357.6,7375184.7699999865,82.76,29.97,Mid Value
17054.0,1356.33,7376541.099999987,82.78,29.99,Mid Value
14859.0,1353.74,7377894.839999987,82.79,30.01,Mid Value
14064.0,1353.74,7379248.579999987,82.81,30.04,Mid Value
15116.0,1352.75,7380601.329999987,82.82,30.06,Mid Value
16079.0,1352.0,7381953.329999987,82.84,30.08,Mid Value
16493.0,1351.6299999999999,7383304.959999987,82.85,30.11,Mid Value
12770.0,1351.45,7384656.409999987,82.87,30.13,Mid Value
12646.0,1346.97,7386003.379999987,82.88,30.15,Mid Value
14154.0,1345.62,7387348.999999987,82.9,30.18,Mid Value
15398.0,1345.53,7388694.529999987,82.91,30.2,Mid Value
12463.0,1344.78,7390039.3099999875,82.93,30.22,Mid Value
17372.0,1342.68,7391381.989999987,82.94,30.24,Mid Value
16317.0,1341.65,7392723.639999988,82.96,30.27,Mid Value
13743.0,1341.6,7394065.239999987,82.97,30.29,Mid Value
18177.0,1341.42,7395406.659999987,82.99,30.31,Mid Value
16045.0,1340.7,7396747.359999987,83.0,30.34,Mid Value
13501.0,1340.32,7398087.679999988,83.02,30.36,Mid Value
15734.0,1339.45,7399427.129999988,83.03,30.38,Mid Value
12620.0,1339.41,7400766.539999988,83.05,30.41,Mid Value
15059.0,1337.72,7402104.259999988,83.06,30.43,Mid Value
16110.0,1337.48,7403441.739999988,83.08,30.45,Mid Value
12919.0,1335.19,7404776.9299999885,83.09,30.47,Mid Value
15680.0,1333.68,7406110.609999988,83.11,30.5,Mid Value
17932.0,1331.57,7407442.1799999885,83.12,30.52,Mid Value
12676.0,1331.3899999999999,7408773.569999988,83.14,30.54,Mid Value
16295.0,1328.55,7410102.119999988,83.15,30.57,Mid Value
15146.0,1327.16,7411429.279999988,83.17,30.59,Mid Value
17633.0,1324.84,7412754.119999988,83.18,30.61,Mid Value
12854.0,1324.5,7414078.619999988,83.2,30.64,Mid Value
17095.0,1324.16,7415402.779999988,83.21,30.66,Mid Value
16370.0,1320.56,7416723.339999988,83.23,30.68,Mid Value
14794.0,1319.91,7418043.249999988,83.24,30.71,Mid Value
13168.0,1319.19,7419362.439999988,83.26,30.73,Mid Value
16083.0,1317.62,7420680.059999988,83.27,30.75,Mid Value
12526.0,1316.66,7421996.719999989,83.29,30.77,Mid Value
14921.0,1316.07,7423312.789999989,83.3,30.8,Mid Value
12576.0,1315.83,7424628.619999989,83.32,30.82,Mid Value
14511.0,1314.81,7425943.4299999885,83.33,30.84,Mid Value
16464.0,1314.68,7427258.109999988,83.35,30.87,Mid Value
14973.0,1314.45,7428572.559999988,83.36,30.89,Mid Value
14738.0,1314.45,7429887.009999989,83.38,30.91,Mid Value
16040.0,1313.55,7431200.559999988,83.39,30.94,Mid Value
12364.0,1313.1,7432513.659999988,83.4,30.96,Mid Value
12516.0,1312.06,7433825.719999988,83.42,30.98,Mid Value
14856.0,1311.38,7435137.0999999875,83.43,31.01,Mid Value
14477.0,1309.6,7436446.699999987,83.45,31.03,Mid Value
16120.0,1309.14,7437755.839999987,83.46,31.05,Mid Value
14047.0,1308.61,7439064.449999987,83.48,31.07,Mid Value
13328.0,1308.48,7440372.929999988,83.49,31.1,Mid Value
14297.0,1305.33,7441678.259999988,83.51,31.12,Mid Value
12507.0,1304.81,7442983.069999987,83.52,31.14,Mid Value
16744.0,1304.76,7444287.829999987,83.54,31.17,Mid Value
17919.0,1304.04,7445591.869999987,83.55,31.19,Mid Value
15813.0,1303.9099999999999,7446895.779999987,83.57,31.21,Mid Value
14898.0,1303.52,7448199.299999987,83.58,31.24,Mid Value
15108.0,1300.25,7449499.549999987,83.6,31.26,Mid Value
15494.0,1299.23,7450798.779999987,83.61,31.28,Mid Value
12488.0,1298.66,7452097.439999987,83.62,31.3,Mid Value
12372.0,1298.04,7453395.479999987,83.64,31.33,Mid Value
15602.0,1297.87,7454693.3499999875,83.65,31.35,Mid Value
17961.0,1296.44,7455989.789999988,83.67,31.37,Mid Value
16929.0,1295.39,7457285.179999988,83.68,31.4,Mid Value
16224.0,1295.3,7458580.479999987,83.7,31.42,Mid Value
15621.0,1293.03,7459873.509999988,83.71,31.44,Mid Value
16101.0,1290.7,7461164.209999988,83.73,31.47,Mid Value
15171.0,1289.5,7462453.709999988,83.74,31.49,Mid Value
15136.0,1286.7,7463740.409999988,83.75,31.51,Mid Value
16949.0,1286.27,7465026.679999988,83.77,31.54,Mid Value
17350.0,1286.07,7466312.749999988,83.78,31.56,Mid Value
17802.0,1285.04,7467597.789999988,83.8,31.58,Mid Value
16899.0,1281.56,7468879.3499999875,83.81,31.6,Mid Value
13878.0,1281.53,7470160.879999988,83.83,31.63,Mid Value
13538.0,1280.85,7471441.729999987,83.84,31.65,Mid Value
16951.0,1277.75,7472719.479999987,83.86,31.67,Mid Value
16692.0,1276.0,7473995.479999987,83.87,31.7,Mid Value
17019.0,1272.61,7475268.089999988,83.88,31.72,Mid Value
12394.0,1272.48,7476540.569999988,83.9,31.74,Mid Value
12630.0,1270.88,7477811.449999988,83.91,31.77,Mid Value
14669.0,1269.99,7479081.439999988,83.93,31.79,Mid Value
13492.0,1269.84,7480351.279999988,83.94,31.81,Mid Value
13431.0,1269.1,7481620.379999988,83.96,31.83,Mid Value
14916.0,1268.98,7482889.359999988,83.97,31.86,Mid Value
15199.0,1268.7,7484158.059999988,83.98,31.88,Mid Value
16660.0,1267.65,7485425.709999989,84.0,31.9,Mid Value
17037.0,1267.32,7486693.029999989,84.01,31.93,Mid Value
